policy_id,driver_age,gender,driving_experience,vehicle_make,vehicle_model,vehicle_type,vehicle_age,engine_capacity,vehicle_value,county,annual_mileage,previous_claims,claim_amount_history,no_claim_bonus,policy_type,accident_risk_index,theft_risk_index,driver_risk_score,premium_amount
19007,25,Female,0,Nissan,Navara,Pickup,19,1200,3485777,Kakamega,50458,1,63022,0,Third Party,0.24,0.95,66.2,81386.65
19008,18,Male,0,Nissan,Navara,Hatchback,16,1800,6839517,Nakuru,58412,2,271088,1,Third Party,0.92,0.84,102.9,141792.76
19009,66,Female,44,Honda,Fit,Sedan,19,2000,5263382,Uasin Gishu,58770,1,82512,0,Comprehensive,0.27,0.29,33.4,100500.73
19010,49,Female,31,Mazda,CX5,Sedan,13,2500,1620672,Kiambu,29273,3,494724,0,Third Party,0.77,0.8,97.1,71760.08
19011,42,Male,18,Mitsubishi,Outlander,Pickup,7,1500,6016167,Nairobi,46833,3,62400,0,Comprehensive,0.57,0.71,92.8,132092.51
19012,70,Male,51,Honda,Fit,Pickup,13,1200,3578781,Kilifi,26533,1,159326,0,Comprehensive,0.52,0.21,37.3,74481.71
19013,67,Female,45,Mazda,Demio,Hatchback,17,1000,4092500,Embu,46686,0,0,0,Comprehensive,0.49,0.27,24.1,76937.5
19014,74,Female,48,Toyota,Harrier,Sedan,11,1000,1571764,Machakos,29314,1,139101,1,Comprehensive,0.49,0.68,43.8,43926.46
19015,57,Female,31,Mazda,Demio,Pickup,14,1800,5584039,Embu,58029,2,100282,0,Comprehensive,0.74,0.61,73.4,119860.58
19016,36,Female,16,Mitsubishi,Pajero,Pickup,10,1800,6978435,Kajiado,13195,0,0,1,Comprehensive,0.59,0.73,51.8,124226.52
19017,41,Female,22,Mitsubishi,Outlander,Pickup,16,1200,1154557,Uasin Gishu,16252,0,0,1,Comprehensive,0.67,0.77,52.5,37868.35
19018,59,Male,35,Honda,CRV,Hatchback,4,2000,7524601,Nakuru,7733,1,181317,0,Third Party,0.2,0.37,36.4,135069.02
19019,47,Female,25,Mazda,Demio,Hatchback,6,1800,6570170,Nakuru,50129,2,391102,1,Comprehensive,0.59,0.99,81.5,131802.55
19020,41,Female,20,Nissan,Navara,Sedan,10,1300,7747879,Kericho,34640,1,83924,1,Third Party,0.6,0.41,58.2,138318.18
19021,70,Male,52,Subaru,Impreza,Hatchback,15,1000,6854741,Kilifi,55720,3,416220,0,Comprehensive,0.44,0.95,79.7,141721.11
19022,58,Female,40,Nissan,Xtrail,SUV,14,1200,570662,Uasin Gishu,42185,2,451268,1,Comprehensive,0.9,0.53,76.1,40359.93
19023,30,Female,8,Nissan,Note,Hatchback,0,1300,614566,Nairobi,41775,0,0,0,Comprehensive,0.99,0.63,64.8,39568.49
19024,65,Male,38,Nissan,Navara,Sedan,17,1800,7599118,Bungoma,18203,2,76468,1,Comprehensive,0.29,0.96,62.9,141136.77
19025,62,Female,35,Mazda,CX5,Pickup,2,2000,5851984,Meru,56227,1,112680,1,Third Party,0.75,0.59,55.8,115429.76
19026,68,Male,42,Nissan,Note,SUV,11,1200,2063508,Machakos,9432,0,0,0,Third Party,0.25,0.61,23.2,46602.62
19027,52,Female,31,Isuzu,Dmax,SUV,15,1000,7348631,Embu,8010,0,0,0,Third Party,0.94,0.99,59.5,141129.46
19028,52,Male,31,Mitsubishi,Pajero,Pickup,10,2000,2716168,Nakuru,47458,1,181595,1,Comprehensive,0.3,0.23,40.1,58442.52
19029,18,Male,0,Honda,Fit,Hatchback,13,2000,1561540,Mombasa,33158,1,99730,0,Comprehensive,0.51,0.55,69.8,55573.1
19030,48,Female,20,Isuzu,Dmax,Sedan,9,1200,8816191,Kisumu,20285,1,48256,1,Comprehensive,0.84,0.84,70.5,162242.86
19031,59,Male,35,Mazda,CX5,Sedan,19,1300,8812978,Bungoma,37484,1,183732,0,Comprehensive,0.4,0.65,48.0,157194.67
19032,22,Male,0,Subaru,Forester,Hatchback,5,1200,5255483,Kericho,53660,1,60346,0,Third Party,0.45,0.65,68.0,108082.24
19033,54,Female,34,Subaru,Impreza,Sedan,2,2000,9933478,Kajiado,16026,1,117450,0,Third Party,0.74,0.47,57.1,180402.17
19034,62,Male,44,Isuzu,Dmax,SUV,5,1200,5408657,Nyeri,34730,2,61930,1,Comprehensive,0.29,0.82,61.6,106279.85
19035,28,Male,6,Mazda,Demio,Sedan,19,1500,3360834,Machakos,30387,0,0,0,Comprehensive,0.58,0.9,58.9,77512.51
19036,25,Male,1,Mitsubishi,Pajero,SUV,10,2000,6434680,Nakuru,37225,1,228422,1,Comprehensive,0.43,0.63,65.5,123170.2
19037,19,Male,0,Mitsubishi,Pajero,Pickup,12,2000,6701541,Kakamega,37832,1,134266,0,Comprehensive,0.87,0.61,81.3,138673.11
19038,43,Female,21,Subaru,Forester,Pickup,3,2500,8827156,Kilifi,28084,0,0,1,Comprehensive,0.93,0.85,60.9,160757.34
19039,69,Female,40,Mitsubishi,Outlander,SUV,6,3000,5867938,Machakos,50630,1,152908,1,Comprehensive,0.59,0.62,48.1,113069.07
19040,39,Female,20,Honda,CRV,Pickup,13,1800,8441586,Nyeri,55788,1,82265,1,Third Party,0.29,0.57,53.1,145673.79
19041,18,Female,0,Subaru,Impreza,Sedan,0,1200,3332409,Kisumu,16877,0,0,0,Third Party,0.78,0.92,70.3,80886.13
19042,30,Female,6,Honda,CRV,Sedan,0,3000,2562735,Kilifi,26057,0,0,0,Third Party,0.8,0.94,65.3,72241.02
19043,66,Female,48,Nissan,Note,SUV,1,1800,5254370,Nairobi,15422,2,436820,1,Third Party,0.38,0.94,64.7,106115.55
19044,21,Male,1,Toyota,Prado,Sedan,19,1200,578106,Nakuru,13460,2,443202,0,Comprehensive,0.39,0.96,87.9,46021.59
19045,62,Male,36,Mitsubishi,Outlander,Pickup,12,1200,2826207,Kiambu,39538,0,0,0,Third Party,0.95,0.34,41.8,66443.1
19046,36,Male,7,Honda,Fit,Hatchback,11,1300,4312317,Nakuru,25001,0,0,1,Comprehensive,0.47,0.75,48.6,83534.76
19047,72,Female,48,Nissan,Navara,Hatchback,3,1000,828565,Uasin Gishu,51590,3,163608,0,Comprehensive,0.44,0.47,69.1,46928.47
19048,65,Male,39,Isuzu,Dmax,SUV,9,2500,846496,Kakamega,47995,1,154913,1,Third Party,0.99,0.76,64.9,45247.44
19049,45,Female,19,Nissan,Navara,Sedan,1,2500,7865863,Bungoma,12414,2,469366,0,Third Party,0.55,0.94,80.3,158737.95
19050,48,Female,22,Subaru,Impreza,Pickup,10,3000,5197957,Uasin Gishu,22406,0,0,0,Comprehensive,0.34,0.83,40.3,102169.35
19051,39,Female,13,Mitsubishi,Outlander,SUV,7,1300,4395954,Machakos,8459,0,0,1,Comprehensive,0.98,0.84,64.2,92739.31
19052,49,Male,26,Isuzu,Dmax,Sedan,16,1300,3024907,Kakamega,52222,0,0,0,Comprehensive,0.69,0.61,45.9,69223.6
19053,27,Female,2,Isuzu,Dmax,Hatchback,16,2500,7047515,Kakamega,44632,3,421245,1,Comprehensive,0.72,0.91,108.8,151412.72
19054,73,Female,48,Subaru,Forester,Hatchback,18,1800,3633149,Embu,52543,1,194453,1,Third Party,0.39,0.85,44.7,75047.24
19055,71,Male,46,Isuzu,Dmax,Sedan,19,1000,5215984,Uasin Gishu,20246,0,0,0,Comprehensive,0.44,0.25,20.2,92739.76
19056,62,Male,40,Nissan,Note,Sedan,12,1800,3661610,Mombasa,37224,0,0,1,Third Party,0.59,0.3,30.2,67774.15
19057,66,Male,47,Isuzu,Dmax,Sedan,19,1000,2284968,Nairobi,6422,0,0,1,Comprehensive,0.23,0.23,16.0,40324.52
19058,27,Female,8,Mazda,Demio,Hatchback,1,1300,3064479,Nyeri,16339,2,135142,1,Comprehensive,0.44,0.96,86.4,78367.18
19059,32,Female,6,Subaru,Forester,SUV,3,1200,943938,Kisumu,44445,1,169451,1,Comprehensive,0.79,0.22,64.6,38609.07
19060,74,Female,51,Honda,CRV,Hatchback,13,3000,7893904,Kiambu,28232,3,51156,0,Comprehensive,0.79,0.57,80.6,161858.56
19061,54,Male,27,Nissan,Navara,Sedan,10,2500,2783094,Nakuru,37248,0,0,0,Comprehensive,0.9,0.83,54.1,73846.41
19062,35,Male,12,Subaru,Forester,Sedan,2,2500,2761740,Nairobi,39059,2,295352,0,Third Party,0.36,0.29,66.6,73526.1
19063,28,Male,10,Honda,CRV,Pickup,12,3000,5902842,Uasin Gishu,39514,0,0,0,Comprehensive,0.91,0.44,59.6,118592.63
19064,54,Female,29,Isuzu,Dmax,Pickup,0,1000,8879641,Uasin Gishu,51917,2,126460,1,Comprehensive,0.77,0.36,70.8,162444.61
19065,56,Female,32,Mazda,CX5,Pickup,15,3000,8267612,Kilifi,11352,2,403754,1,Third Party,0.78,0.24,67.7,154914.18
19066,22,Female,4,Subaru,Impreza,Sedan,10,1200,6275887,Mombasa,49106,1,209539,0,Third Party,0.49,0.77,71.6,124788.3
19067,47,Male,25,Honda,Fit,Hatchback,4,1000,7818042,Kericho,6711,0,0,0,Comprehensive,0.27,0.78,37.7,136620.63
19068,74,Male,47,Nissan,Navara,Hatchback,1,3000,9985367,Meru,36046,0,0,1,Third Party,0.54,0.61,28.9,167280.51
19069,31,Female,2,Subaru,Forester,Hatchback,15,1200,9202459,Uasin Gishu,23686,2,339566,0,Comprehensive,0.97,0.74,95.9,181786.89
19070,71,Female,47,Nissan,Navara,Pickup,12,1300,2009833,Meru,9253,0,0,1,Comprehensive,0.67,0.98,41.7,50297.49
19071,41,Female,22,Mitsubishi,Outlander,SUV,0,1000,3204102,Kiambu,57855,2,342292,1,Third Party,0.8,0.43,79.6,79161.53
19072,28,Male,2,Isuzu,Dmax,Pickup,5,1500,3183378,Kericho,19959,1,174094,0,Comprehensive,0.4,0.82,66.9,77750.67
19073,40,Female,19,Mitsubishi,Outlander,Pickup,8,1500,8703744,Machakos,37139,1,11087,1,Third Party,0.31,0.46,51.0,148906.16
19074,23,Female,0,Subaru,Forester,Sedan,13,1300,3860361,Nairobi,49487,1,126046,1,Comprehensive,0.76,0.34,70.6,83705.42
19075,33,Male,5,Mazda,Demio,Sedan,5,2000,9242393,Kisumu,37066,1,95685,1,Comprehensive,0.36,0.39,54.6,161435.89
19076,31,Female,3,Isuzu,Dmax,SUV,15,1500,8356538,Bungoma,57337,3,279828,0,Comprehensive,0.32,0.53,87.2,163148.07
19077,20,Male,0,Nissan,Note,SUV,12,1800,1405046,Nakuru,33031,1,26267,1,Third Party,0.61,0.67,74.2,47925.69
19078,64,Male,41,Subaru,Forester,Sedan,8,2500,9262345,Bungoma,16250,1,192649,0,Comprehensive,0.59,0.25,43.2,165185.17
19079,54,Male,27,Toyota,Corolla,Sedan,3,1800,7636621,Machakos,11929,0,0,0,Comprehensive,0.66,0.57,41.7,137449.32
19080,68,Female,39,Honda,CRV,SUV,17,1500,3410435,Kiambu,54411,2,47536,0,Third Party,0.54,0.43,58.3,81656.52
19081,73,Male,48,Mitsubishi,Outlander,SUV,5,2000,4369405,Kilifi,19536,1,28149,0,Comprehensive,0.84,0.82,57.6,100541.07
19082,59,Male,33,Honda,CRV,Pickup,2,1800,1209725,Uasin Gishu,36904,2,418908,1,Comprehensive,0.9,0.44,73.8,49745.88
19083,32,Male,3,Honda,CRV,SUV,4,1000,5425186,Kajiado,25357,1,106424,0,Comprehensive,0.62,0.47,64.5,111077.79
19084,59,Male,40,Isuzu,Dmax,Sedan,6,1200,5425327,Kilifi,40228,2,297916,0,Comprehensive,0.98,0.9,85.4,123079.9
19085,21,Female,3,Honda,CRV,SUV,4,3000,4970675,Nakuru,39002,0,0,0,Third Party,1.0,0.47,66.4,106960.12
19086,67,Male,47,Isuzu,Dmax,Hatchback,11,3000,386454,Kakamega,23468,0,0,0,Third Party,0.49,0.91,36.9,30546.81
19087,27,Female,7,Isuzu,Dmax,Hatchback,12,1800,6904472,Nairobi,58099,0,0,1,Comprehensive,0.51,0.85,56.3,124017.08
19088,44,Male,22,Mitsubishi,Pajero,SUV,11,1000,7281702,Nairobi,40141,1,61220,0,Comprehensive,0.98,0.22,64.3,139925.53
19089,49,Female,28,Mazda,Demio,Sedan,19,1200,5131821,Nyeri,58063,1,211107,1,Third Party,0.72,0.22,54.0,98177.32
19090,29,Male,1,Toyota,Axio,Pickup,18,1300,8922171,Nairobi,43279,0,0,1,Comprehensive,0.49,0.8,53.7,154082.57
19091,18,Male,0,Mitsubishi,Outlander,Pickup,9,2500,1861384,Mombasa,28500,1,49691,0,Third Party,0.76,0.26,71.5,60920.76
19092,51,Female,29,Toyota,Prado,Hatchback,5,1800,7786078,Nairobi,30408,1,214782,1,Third Party,0.26,0.72,49.2,135991.17
19093,52,Female,27,Isuzu,Dmax,SUV,0,1000,7941199,Bungoma,38481,0,0,1,Third Party,0.68,0.33,38.5,134917.98
19094,72,Female,51,Subaru,Forester,SUV,11,1000,9121721,Nakuru,56313,1,242776,0,Third Party,0.43,0.56,40.6,159775.82
19095,54,Female,25,Subaru,Impreza,SUV,9,1200,3269443,Kisumu,23158,1,160524,1,Comprehensive,0.81,0.63,62.4,75991.64
19096,33,Male,7,Subaru,Forester,Sedan,11,1300,1411826,Meru,56060,0,0,1,Third Party,0.8,0.82,61.4,45677.39
19097,48,Female,24,Toyota,Axio,SUV,1,2500,5607981,Meru,19735,1,153878,0,Comprehensive,0.64,0.78,63.3,118119.71
19098,29,Male,5,Honda,CRV,Sedan,4,1000,1621762,Meru,55347,0,0,0,Third Party,0.3,0.55,43.0,43826.43
19099,60,Female,37,Mitsubishi,Outlander,Hatchback,17,1500,8121096,Nyeri,19209,3,223638,0,Comprehensive,0.37,0.72,78.0,158866.44
19100,43,Female,18,Honda,Fit,SUV,6,2000,1168908,Embu,22885,1,107512,0,Third Party,0.77,0.7,68.1,53283.62
19101,65,Male,40,Mazda,Demio,Hatchback,10,1800,1563168,Kericho,42263,1,25111,0,Comprehensive,0.5,0.47,44.4,47647.52
19102,67,Male,38,Nissan,Xtrail,Sedan,11,1300,1959489,Kajiado,41740,0,0,0,Third Party,0.64,0.76,38.4,52792.33
19103,42,Female,23,Toyota,Harrier,Sedan,10,1200,2883949,Uasin Gishu,24345,0,0,0,Third Party,0.84,0.4,49.7,67559.24
19104,64,Female,36,Honda,CRV,Sedan,1,1000,357783,Kilifi,9135,2,106404,0,Third Party,0.85,0.96,80.2,46116.74
19105,64,Female,36,Toyota,Prado,Sedan,10,3000,3385938,Kakamega,18419,2,246740,1,Comprehensive,0.58,0.81,69.1,83989.07
19106,62,Female,35,Mazda,CX5,Hatchback,12,1000,9242688,Uasin Gishu,39598,1,49567,0,Third Party,0.43,0.33,41.0,160890.32
19107,54,Male,27,Subaru,Impreza,Sedan,15,1300,7810319,Kilifi,43304,1,42093,0,Third Party,0.71,0.58,58.4,146904.78
19108,23,Female,4,Mazda,Demio,Pickup,13,2500,5972034,Kakamega,45936,1,134624,0,Comprehensive,0.77,0.51,74.3,124830.51
19109,23,Female,0,Nissan,Note,SUV,9,1500,6034102,Machakos,19350,2,225502,1,Comprehensive,0.86,0.58,93.4,126211.53
19110,49,Female,23,Subaru,Impreza,Hatchback,15,2500,4296194,Kakamega,33776,2,474148,0,Third Party,0.61,0.4,69.3,100292.91
19111,69,Male,41,Honda,CRV,Sedan,5,1500,1092835,Embu,40910,1,200336,0,Comprehensive,0.78,0.87,58.8,48692.52
19112,46,Male,20,Subaru,Forester,SUV,0,1300,9560976,Embu,31050,0,0,1,Comprehensive,0.33,0.71,38.6,158464.64
19113,48,Male,27,Mitsubishi,Outlander,Sedan,14,1300,1965186,Kiambu,20917,0,0,0,Comprehensive,0.56,0.95,49.3,54677.79
19114,46,Female,20,Honda,Fit,Sedan,8,1300,2369223,Kajiado,31869,1,33301,0,Third Party,0.89,0.7,70.2,69888.35
19115,36,Male,18,Mitsubishi,Outlander,Pickup,2,1000,4723292,Kakamega,30484,0,0,0,Third Party,0.88,0.67,59.3,98949.38
19116,44,Male,26,Subaru,Forester,Hatchback,14,1500,7433630,Nairobi,13310,1,116039,1,Third Party,0.67,0.69,64.4,136854.45
19117,55,Female,27,Toyota,Corolla,Sedan,1,3000,9540342,Uasin Gishu,48231,0,0,1,Third Party,0.77,0.56,44.3,165555.13
19118,51,Male,32,Nissan,Xtrail,Sedan,5,3000,1214448,Kiambu,53450,0,0,1,Comprehensive,0.31,0.92,39.7,36866.72
19119,74,Male,45,Isuzu,Dmax,Sedan,11,1000,4118020,Kajiado,11831,3,156522,0,Comprehensive,0.23,0.42,60.8,92920.3
19120,70,Male,44,Honda,Fit,Hatchback,14,2500,9119052,Kisumu,5714,2,266464,1,Third Party,0.43,0.62,57.8,165035.78
19121,43,Male,22,Mazda,CX5,SUV,4,1500,677148,Kakamega,37534,1,65641,0,Third Party,0.75,0.5,63.5,40207.22
19122,44,Female,25,Mitsubishi,Outlander,SUV,1,1300,1258083,Nairobi,20449,0,0,1,Comprehensive,0.31,0.49,34.6,30921.24
19123,44,Male,25,Toyota,Harrier,SUV,14,2500,9590961,Bungoma,9344,1,163540,1,Third Party,0.96,0.56,70.5,175364.42
19124,66,Female,48,Nissan,Xtrail,SUV,3,1800,9769288,Kajiado,26305,2,286050,1,Third Party,0.22,0.68,54.7,168839.32
19125,51,Male,30,Toyota,Corolla,Sedan,4,1500,5588273,Kiambu,48629,2,79876,1,Third Party,0.85,0.38,75.1,114374.1
19126,51,Male,29,Nissan,Note,Hatchback,5,1300,9387062,Nairobi,48185,2,193752,1,Third Party,0.92,0.97,89.0,178405.93
19127,61,Female,38,Nissan,Note,Sedan,17,2500,1673127,Kilifi,32687,2,335656,0,Comprehensive,0.43,0.97,69.3,62446.9
19128,35,Male,17,Nissan,Note,Pickup,5,1000,8265998,Machakos,25241,2,340690,1,Third Party,0.54,0.65,79.2,153889.97
19129,57,Female,31,Toyota,Axio,Pickup,16,1800,4437559,Kajiado,38898,2,46980,1,Comprehensive,0.56,0.44,64.6,93263.38
19130,25,Male,5,Mitsubishi,Outlander,Pickup,7,2000,3569406,Kisumu,27903,1,56569,0,Third Party,0.27,0.74,62.9,83491.09
19131,62,Male,37,Mitsubishi,Outlander,Pickup,16,1200,5081514,Kericho,15081,1,224772,1,Comprehensive,0.46,0.98,54.9,100222.71
19132,29,Male,11,Isuzu,Dmax,Sedan,16,1200,4150447,Kericho,38817,1,187032,0,Third Party,0.86,0.97,83.2,99756.7
19133,70,Female,42,Nissan,Navara,Hatchback,12,2000,7420084,Kericho,49243,1,177289,1,Comprehensive,0.3,0.85,43.5,134101.26
19134,44,Female,15,Mitsubishi,Outlander,Hatchback,16,3000,1958434,Kilifi,36700,0,0,1,Third Party,0.45,0.68,42.6,49426.51
19135,70,Male,41,Honda,CRV,Pickup,12,1300,7077051,Nakuru,49306,1,30630,1,Comprehensive,0.85,0.88,60.6,134605.77
19136,29,Female,4,Isuzu,Dmax,Pickup,13,1200,9686120,Kisumu,55408,2,374842,1,Comprehensive,0.69,0.87,91.1,180941.8
19137,36,Male,18,Honda,CRV,SUV,7,1200,6644298,Nairobi,39029,2,487144,1,Comprehensive,0.43,0.23,67.0,123614.47
19138,18,Male,0,Nissan,Navara,Hatchback,19,2500,3847383,Nyeri,9575,1,159727,0,Third Party,0.92,0.72,85.5,97710.74
19139,66,Male,42,Mitsubishi,Pajero,Sedan,7,1500,9999643,Nairobi,21444,1,245120,1,Third Party,0.39,0.94,50.0,172044.64
19140,61,Male,35,Nissan,Note,Pickup,18,2000,1407158,Kiambu,45014,1,37996,0,Comprehensive,0.48,0.73,51.0,51107.37
19141,69,Male,49,Nissan,Navara,Pickup,2,1000,1286770,Bungoma,8672,1,99687,0,Third Party,0.69,0.4,46.7,44751.55
19142,35,Male,8,Mazda,Demio,Hatchback,4,1500,2141908,Nairobi,42862,3,642147,0,Comprehensive,0.21,0.7,85.3,69478.62
19143,31,Female,9,Honda,CRV,SUV,13,2000,8387264,Nairobi,47052,1,229786,1,Third Party,0.49,0.84,68.5,154658.96
19144,28,Female,5,Toyota,Corolla,Hatchback,7,2500,5932179,Kiambu,24936,2,372720,0,Third Party,0.52,0.34,75.9,124682.68
19145,69,Male,44,Honda,Fit,SUV,14,1500,8150983,Mombasa,34985,1,119730,0,Third Party,0.55,0.87,51.9,150814.74
19146,32,Male,10,Honda,Fit,SUV,10,1500,7001970,Kajiado,28528,2,172030,1,Third Party,0.39,0.83,79.8,135179.55
19147,18,Male,0,Honda,Fit,Hatchback,18,1800,9100276,Embu,44347,1,155600,1,Comprehensive,0.33,0.51,63.6,157554.14
19148,20,Male,0,Isuzu,Dmax,Sedan,19,1500,623708,Nairobi,31747,1,214204,0,Comprehensive,0.66,0.82,78.7,43455.62
19149,64,Female,35,Mitsubishi,Pajero,SUV,4,1000,1979227,Mombasa,14432,3,490677,1,Comprehensive,0.9,0.77,92.9,70388.4
19150,73,Female,53,Nissan,Note,Sedan,18,1000,1718370,Uasin Gishu,43334,1,81075,0,Third Party,0.46,0.96,49.0,52975.55
19151,25,Male,0,Mitsubishi,Outlander,Hatchback,19,3000,7881796,Kisumu,22106,0,0,1,Third Party,0.44,0.39,46.0,136726.94
19152,37,Female,9,Mazda,Demio,Hatchback,4,1500,5828641,Mombasa,48983,1,161248,0,Third Party,0.48,0.47,57.8,114429.61
19153,28,Female,5,Mazda,Demio,Sedan,16,1000,9356813,Kilifi,28997,1,26620,0,Comprehensive,0.66,0.45,67.3,170252.2
19154,48,Male,22,Isuzu,Dmax,Hatchback,13,1500,5017927,Kisumu,34295,3,313269,0,Third Party,0.51,0.58,85.4,114518.9
19155,41,Female,19,Honda,Fit,Sedan,17,1500,1087935,Uasin Gishu,22634,3,47064,1,Third Party,0.96,0.85,107.8,60319.02
19156,31,Male,5,Mitsubishi,Pajero,Hatchback,1,1500,2837040,Kiambu,31311,1,205628,0,Third Party,0.3,0.37,53.4,66255.6
19157,45,Male,19,Subaru,Forester,Sedan,16,2000,2856389,Machakos,26240,1,235902,1,Comprehensive,0.62,0.61,60.8,70345.83
19158,36,Male,8,Toyota,Harrier,Pickup,7,1800,3741489,Nakuru,19805,2,120134,1,Third Party,0.44,0.46,71.9,83522.33
19159,60,Male,37,Mazda,Demio,Pickup,2,1300,7089875,Nyeri,27174,1,203902,1,Comprehensive,0.99,0.95,71.2,137998.12
19160,24,Male,0,Isuzu,Dmax,SUV,8,2000,5959084,Kiambu,30772,0,0,1,Third Party,0.69,0.68,59.8,114536.26
19161,53,Female,26,Toyota,Corolla,Pickup,4,1500,9862443,Machakos,11913,2,72930,0,Third Party,0.63,0.76,75.1,184386.64
19162,53,Male,25,Subaru,Impreza,Hatchback,8,3000,7548897,Uasin Gishu,16127,0,0,1,Third Party,0.49,0.55,36.7,131583.46
19163,30,Male,6,Mazda,Demio,Hatchback,18,1200,834414,Kiambu,48013,2,259170,0,Comprehensive,0.59,0.64,83.0,49166.21
19164,40,Female,17,Isuzu,Dmax,Sedan,0,1300,1688334,Nairobi,5219,2,205536,0,Comprehensive,0.49,0.59,74.0,58875.01
19165,34,Male,11,Mazda,CX5,SUV,14,1800,6317938,Nairobi,55407,1,42156,0,Third Party,0.53,0.53,62.0,122919.07
19166,28,Male,2,Mitsubishi,Pajero,Pickup,17,1000,9868929,Nairobi,24635,2,445410,1,Comprehensive,0.69,0.23,78.8,177483.93
19167,20,Female,0,Mitsubishi,Outlander,Sedan,17,2500,446620,Kericho,5846,3,503070,0,Comprehensive,0.24,0.86,96.9,49899.3
19168,55,Male,33,Mitsubishi,Pajero,Hatchback,1,1500,6299882,Kajiado,32225,3,260037,1,Third Party,0.29,0.5,73.7,123548.23
19169,59,Female,35,Nissan,Note,Sedan,5,2500,7706635,Nairobi,23169,1,61958,1,Third Party,0.71,0.37,51.7,140449.52
19170,68,Male,44,Isuzu,Dmax,Sedan,18,1300,7053946,Kericho,59857,3,369678,0,Comprehensive,0.48,0.25,67.9,139109.19
19171,48,Male,23,Honda,Fit,Pickup,18,1200,4788783,Machakos,54619,1,208604,1,Third Party,0.92,0.82,72.5,102531.74
19172,65,Female,36,Isuzu,Dmax,Pickup,1,1200,4937160,Kajiado,43510,1,67530,1,Comprehensive,0.56,0.8,52.8,97857.4
19173,60,Male,40,Mazda,CX5,Pickup,8,2000,1722556,Kilifi,20581,1,137216,0,Third Party,0.26,0.32,36.7,47938.34
19174,53,Male,32,Mazda,Demio,Hatchback,10,3000,7771434,Uasin Gishu,32785,3,615045,0,Comprehensive,0.54,0.28,77.8,155271.51
19175,62,Female,38,Subaru,Impreza,Sedan,4,1200,7108355,Meru,17376,1,228752,1,Third Party,0.29,0.34,37.0,121575.32
19176,56,Female,35,Nissan,Navara,Pickup,2,3000,3943941,Nyeri,38714,0,0,1,Comprehensive,0.37,0.57,32.0,74909.11
19177,62,Female,35,Mitsubishi,Pajero,Sedan,5,1200,6761873,Nyeri,33085,2,378836,0,Third Party,0.69,0.76,72.4,137878.1
19178,46,Male,25,Mazda,Demio,Hatchback,7,2500,9458781,Nyeri,21900,2,156760,1,Third Party,0.71,0.51,76.0,175131.71
19179,63,Male,37,Subaru,Impreza,Hatchback,16,1300,5434724,Kajiado,58323,1,247915,1,Third Party,0.83,0.84,62.7,109670.86
19180,43,Male,25,Toyota,Axio,SUV,18,1000,8388502,Nairobi,16457,1,94753,0,Comprehensive,0.34,0.91,59.4,153527.53
19181,29,Male,11,Toyota,Prado,Hatchback,6,2000,7270133,Kiambu,32806,0,0,0,Comprehensive,0.57,0.43,48.7,133801.99
19182,62,Male,44,Honda,Fit,Pickup,15,1500,1524429,Nairobi,22643,2,156350,0,Comprehensive,0.41,0.44,57.6,51016.43
19183,58,Male,34,Isuzu,Dmax,Hatchback,13,1200,5419713,Uasin Gishu,57090,0,0,1,Third Party,0.73,0.55,41.4,99345.69
19184,61,Female,34,Mazda,Demio,SUV,18,1300,4215319,Nyeri,15193,0,0,0,Comprehensive,0.63,0.42,34.3,83479.79
19185,56,Male,33,Subaru,Forester,Pickup,19,1800,7382163,Kisumu,13741,4,971248,0,Comprehensive,0.34,0.75,94.7,154032.45
19186,42,Female,14,Mazda,CX5,Sedan,12,1800,7941047,Kakamega,57253,2,107366,1,Third Party,0.64,0.93,84.3,153615.71
19187,37,Male,8,Toyota,Prado,Sedan,4,1300,6233251,Nyeri,30201,1,202482,1,Third Party,0.22,0.96,59.8,116598.76
19188,34,Male,10,Nissan,Xtrail,SUV,2,1200,4607802,Machakos,44873,0,0,1,Third Party,0.44,0.81,49.9,87817.03
19189,56,Male,35,Mitsubishi,Pajero,SUV,5,1500,1367784,Kilifi,31078,1,217925,0,Third Party,0.64,0.77,59.1,50316.76
19190,69,Female,45,Mitsubishi,Pajero,Sedan,8,1800,4502382,Kiambu,30650,2,81448,1,Third Party,0.91,0.69,74.1,100585.73
19191,51,Female,29,Subaru,Forester,SUV,6,1000,3198972,Meru,15466,0,0,1,Comprehensive,0.79,0.73,50.3,69234.58
19192,30,Male,2,Isuzu,Dmax,Sedan,2,3000,5428500,Nyeri,25884,3,672798,0,Third Party,0.61,0.84,102.6,129777.5
19193,26,Male,0,Nissan,Xtrail,Pickup,0,1000,9974537,Machakos,18093,0,0,1,Comprehensive,0.48,0.69,52.7,168718.05
19194,43,Female,19,Nissan,Xtrail,SUV,6,1200,4017896,Machakos,20448,1,161019,0,Comprehensive,0.48,0.47,54.8,86268.44
19195,44,Female,23,Subaru,Forester,Hatchback,0,1300,2966290,Bungoma,25650,1,222000,1,Third Party,0.21,0.39,44.6,60244.35
19196,29,Male,9,Isuzu,Dmax,SUV,11,1000,573697,Meru,58208,3,467217,0,Third Party,0.61,0.8,102.3,52855.46
19197,28,Male,10,Subaru,Forester,Pickup,1,1300,3623848,Embu,15426,1,214039,0,Comprehensive,0.33,0.59,60.2,80207.72
